Start date;End date;Total [MWh] Original resolutions;Photovoltaics and wind [MWh] Original resolutions;Wind onshore [MWh] Original resolutions;Photovoltaics [MWh] Original resolutions;Other [MWh] Calculated resolutions
Jul 18, 2025 1:15 PM;Jul 18, 2025 1:30 PM;1,345.00;845.00;203.00;642.00;502.00
Jul 18, 2025 1:30 PM;Jul 18, 2025 1:45 PM;1,345.00;842.00;201.00;641.00;502.00
Jul 18, 2025 1:45 PM;Jul 18, 2025 2:00 PM;1,345.00;836.00;198.00;638.00;502.00
Jul 18, 2025 2:00 PM;Jul 18, 2025 2:15 PM;1,317.25;829.00;196.00;633.00;497.00
Jul 18, 2025 2:15 PM;Jul 18, 2025 2:30 PM;1,317.25;824.00;199.00;625.00;497.00
Jul 18, 2025 2:30 PM;Jul 18, 2025 2:45 PM;1,317.25;817.00;201.00;616.00;497.00
Jul 18, 2025 2:45 PM;Jul 18, 2025 3:00 PM;1,317.25;811.00;204.00;607.00;497.00
Jul 18, 2025 3:00 PM;Jul 18, 2025 3:15 PM;1,286.75;801.00;206.00;595.00;513.75
Jul 18, 2025 3:15 PM;Jul 18, 2025 3:30 PM;1,286.75;784.00;204.00;580.00;513.75
Jul 18, 2025 3:30 PM;Jul 18, 2025 3:45 PM;1,286.75;765.00;203.00;562.00;513.75
Jul 18, 2025 3:45 PM;Jul 18, 2025 4:00 PM;1,286.75;742.00;201.00;541.00;513.75
Jul 18, 2025 4:00 PM;Jul 18, 2025 4:15 PM;1,287.75;716.00;199.00;517.00;618.25
Jul 18, 2025 4:15 PM;Jul 18, 2025 4:30 PM;1,287.75;686.00;196.00;490.00;618.25
Jul 18, 2025 4:30 PM;Jul 18, 2025 4:45 PM;1,287.75;655.00;194.00;461.00;618.25
Jul 18, 2025 4:45 PM;Jul 18, 2025 5:00 PM;1,287.75;621.00;191.00;430.00;618.25
Jul 18, 2025 5:00 PM;Jul 18, 2025 5:15 PM;1,291.75;585.00;188.00;397.00;768.00
Jul 18, 2025 5:15 PM;Jul 18, 2025 5:30 PM;1,291.75;546.00;184.00;362.00;768.00
Jul 18, 2025 5:30 PM;Jul 18, 2025 5:45 PM;1,291.75;504.00;179.00;325.00;768.00
Jul 18, 2025 5:45 PM;Jul 18, 2025 6:00 PM;1,291.75;460.00;174.00;286.00;768.00
Jul 18, 2025 6:00 PM;Jul 18, 2025 6:15 PM;1,322.25;414.00;167.00;247.00;981.00
Jul 18, 2025 6:15 PM;Jul 18, 2025 6:30 PM;1,322.25;366.00;157.00;209.00;981.00
Jul 18, 2025 6:30 PM;Jul 18, 2025 6:45 PM;1,322.25;316.00;146.00;170.00;981.00
Jul 18, 2025 6:45 PM;Jul 18, 2025 7:00 PM;1,322.25;269.00;136.00;133.00;981.00
Jul 18, 2025 7:00 PM;Jul 18, 2025 7:15 PM;1,638.00;224.00;126.00;98.00;1,460.50
Jul 18, 2025 7:15 PM;Jul 18, 2025 7:30 PM;1,638.00;188.00;118.00;70.00;1,460.50
Jul 18, 2025 7:30 PM;Jul 18, 2025 7:45 PM;1,638.00;161.00;110.00;51.00;1,460.50
Jul 18, 2025 7:45 PM;Jul 18, 2025 8:00 PM;1,638.00;137.00;102.00;35.00;1,460.50
Jul 18, 2025 8:00 PM;Jul 18, 2025 8:15 PM;1,917.75;117.00;96.00;21.00;1,810.75
Jul 18, 2025 8:15 PM;Jul 18, 2025 8:30 PM;1,917.75;109.00;97.00;12.00;1,810.75
Jul 18, 2025 8:30 PM;Jul 18, 2025 8:45 PM;1,917.75;102.00;98.00;4.00;1,810.75
Jul 18, 2025 8:45 PM;Jul 18, 2025 9:00 PM;1,917.75;100.00;99.00;1.00;1,810.75
Jul 18, 2025 9:00 PM;Jul 18, 2025 9:15 PM;1,915.25;101.00;101.00;0.00;1,813.50
Jul 18, 2025 9:15 PM;Jul 18, 2025 9:30 PM;1,915.25;101.00;101.00;0.00;1,813.50
Jul 18, 2025 9:30 PM;Jul 18, 2025 9:45 PM;1,915.25;102.00;102.00;0.00;1,813.50
Jul 18, 2025 9:45 PM;Jul 18, 2025 10:00 PM;1,915.25;103.00;103.00;0.00;1,813.50
Jul 18, 2025 10:00 PM;Jul 18, 2025 10:15 PM;1,742.75;103.00;103.00;0.00;1,636.75
Jul 18, 2025 10:15 PM;Jul 18, 2025 10:30 PM;1,742.75;105.00;105.00;0.00;1,636.75
Jul 18, 2025 10:30 PM;Jul 18, 2025 10:45 PM;1,742.75;107.00;107.00;0.00;1,636.75
Jul 18, 2025 10:45 PM;Jul 18, 2025 11:00 PM;1,742.75;109.00;109.00;0.00;1,636.75
Jul 18, 2025 11:00 PM;Jul 18, 2025 11:15 PM;1,339.75;111.00;111.00;0.00;1,228.25
Jul 18, 2025 11:15 PM;Jul 18, 2025 11:30 PM;1,339.75;111.00;111.00;0.00;1,228.25
Jul 18, 2025 11:30 PM;Jul 18, 2025 11:45 PM;1,339.75;112.00;112.00;0.00;1,228.25
Jul 18, 2025 11:45 PM;Jul 19, 2025 12:00 AM;1,339.75;112.00;112.00;0.00;1,228.25
Jul 19, 2025 12:00 AM;Jul 19, 2025 12:15 AM;1,140.50;51.00;51.00;0.00;1,090.75
Jul 19, 2025 12:15 AM;Jul 19, 2025 12:30 AM;1,140.50;50.00;50.00;0.00;1,090.75
Jul 19, 2025 12:30 AM;Jul 19, 2025 12:45 AM;1,140.50;49.00;49.00;0.00;1,090.75
Jul 19, 2025 12:45 AM;Jul 19, 2025 1:00 AM;1,140.50;49.00;49.00;0.00;1,090.75
Jul 19, 2025 1:00 AM;Jul 19, 2025 1:15 AM;1,129.25;48.00;48.00;0.00;1,084.25
Jul 19, 2025 1:15 AM;Jul 19, 2025 1:30 AM;1,129.25;46.00;46.00;0.00;1,084.25
Jul 19, 2025 1:30 AM;Jul 19, 2025 1:45 AM;1,129.25;44.00;44.00;0.00;1,084.25
Jul 19, 2025 1:45 AM;Jul 19, 2025 2:00 AM;1,129.25;42.00;42.00;0.00;1,084.25
Jul 19, 2025 2:00 AM;Jul 19, 2025 2:15 AM;1,107.75;40.00;40.00;0.00;1,069.75
Jul 19, 2025 2:15 AM;Jul 19, 2025 2:30 AM;1,107.75;39.00;39.00;0.00;1,069.75
Jul 19, 2025 2:30 AM;Jul 19, 2025 2:45 AM;1,107.75;37.00;37.00;0.00;1,069.75
Jul 19, 2025 2:45 AM;Jul 19, 2025 3:00 AM;1,107.75;36.00;36.00;0.00;1,069.75
Jul 19, 2025 3:00 AM;Jul 19, 2025 3:15 AM;1,059.00;35.00;35.00;0.00;1,025.50
Jul 19, 2025 3:15 AM;Jul 19, 2025 3:30 AM;1,059.00;34.00;34.00;0.00;1,025.50
Jul 19, 2025 3:30 AM;Jul 19, 2025 3:45 AM;1,059.00;33.00;33.00;0.00;1,025.50
Jul 19, 2025 3:45 AM;Jul 19, 2025 4:00 AM;1,059.00;32.00;32.00;0.00;1,025.50
Jul 19, 2025 4:00 AM;Jul 19, 2025 4:15 AM;1,048.50;30.00;30.00;0.00;1,021.00
Jul 19, 2025 4:15 AM;Jul 19, 2025 4:30 AM;1,048.50;28.00;28.00;0.00;1,021.00
Jul 19, 2025 4:30 AM;Jul 19, 2025 4:45 AM;1,048.50;27.00;27.00;0.00;1,021.00
Jul 19, 2025 4:45 AM;Jul 19, 2025 5:00 AM;1,048.50;25.00;25.00;0.00;1,021.00
Jul 19, 2025 5:00 AM;Jul 19, 2025 5:15 AM;1,030.25;23.00;23.00;0.00;1,005.25
Jul 19, 2025 5:15 AM;Jul 19, 2025 5:30 AM;1,030.25;22.00;21.00;1.00;1,005.25
Jul 19, 2025 5:30 AM;Jul 19, 2025 5:45 AM;1,030.25;24.00;19.00;5.00;1,005.25
Jul 19, 2025 5:45 AM;Jul 19, 2025 6:00 AM;1,030.25;31.00;18.00;13.00;1,005.25
Jul 19, 2025 6:00 AM;Jul 19, 2025 6:15 AM;1,074.75;39.00;16.00;23.00;1,018.00
Jul 19, 2025 6:15 AM;Jul 19, 2025 6:30 AM;1,074.75;50.00;15.00;35.00;1,018.00
Jul 19, 2025 6:30 AM;Jul 19, 2025 6:45 AM;1,074.75;61.00;13.00;48.00;1,018.00
Jul 19, 2025 6:45 AM;Jul 19, 2025 7:00 AM;1,074.75;77.00;12.00;65.00;1,018.00
Jul 19, 2025 7:00 AM;Jul 19, 2025 7:15 AM;1,076.50;103.00;11.00;92.00;913.50
Jul 19, 2025 7:15 AM;Jul 19, 2025 7:30 AM;1,076.50;140.00;10.00;130.00;913.50
Jul 19, 2025 7:30 AM;Jul 19, 2025 7:45 AM;1,076.50;182.00;9.00;173.00;913.50
Jul 19, 2025 7:45 AM;Jul 19, 2025 8:00 AM;1,076.50;227.00;8.00;219.00;913.50
Jul 19, 2025 8:00 AM;Jul 19, 2025 8:15 AM;1,118.75;273.00;7.00;266.00;774.25
Jul 19, 2025 8:15 AM;Jul 19, 2025 8:30 AM;1,118.75;319.00;6.00;313.00;774.25
Jul 19, 2025 8:30 AM;Jul 19, 2025 8:45 AM;1,118.75;368.00;6.00;362.00;774.25
Jul 19, 2025 8:45 AM;Jul 19, 2025 9:00 AM;1,118.75;418.00;5.00;413.00;774.25
Jul 19, 2025 9:00 AM;Jul 19, 2025 9:15 AM;1,162.75;467.00;5.00;462.00;625.00
Jul 19, 2025 9:15 AM;Jul 19, 2025 9:30 AM;1,162.75;516.00;5.00;511.00;625.00
Jul 19, 2025 9:30 AM;Jul 19, 2025 9:45 AM;1,162.75;562.00;5.00;557.00;625.00
Jul 19, 2025 9:45 AM;Jul 19, 2025 10:00 AM;1,162.75;606.00;5.00;601.00;625.00
Jul 19, 2025 10:00 AM;Jul 19, 2025 10:15 AM;1,195.25;651.00;5.00;646.00;468.00
Jul 19, 2025 10:15 AM;Jul 19, 2025 10:30 AM;1,195.25;702.00;6.00;696.00;468.00
Jul 19, 2025 10:30 AM;Jul 19, 2025 10:45 AM;1,195.25;753.00;6.00;747.00;468.00
Jul 19, 2025 10:45 AM;Jul 19, 2025 11:00 AM;1,195.25;803.00;7.00;796.00;468.00
Jul 19, 2025 11:00 AM;Jul 19, 2025 11:15 AM;1,206.50;846.00;7.00;839.00;308.75
Jul 19, 2025 11:15 AM;Jul 19, 2025 11:30 AM;1,206.50;884.00;8.00;876.00;308.75
Jul 19, 2025 11:30 AM;Jul 19, 2025 11:45 AM;1,206.50;917.00;9.00;908.00;308.75
Jul 19, 2025 11:45 AM;Jul 19, 2025 12:00 PM;1,206.50;944.00;9.00;935.00;308.75
Jul 19, 2025 12:00 PM;Jul 19, 2025 12:15 PM;1,193.75;965.00;10.00;955.00;209.75
Jul 19, 2025 12:15 PM;Jul 19, 2025 12:30 PM;1,193.75;981.00;11.00;970.00;209.75
Jul 19, 2025 12:30 PM;Jul 19, 2025 12:45 PM;1,193.75;992.00;12.00;980.00;209.75
Jul 19, 2025 12:45 PM;Jul 19, 2025 1:00 PM;1,193.75;998.00;12.00;986.00;209.75
Jul 19, 2025 1:00 PM;Jul 19, 2025 1:15 PM;1,187.00;999.00;13.00;986.00;200.25
Jul 19, 2025 1:15 PM;Jul 19, 2025 1:30 PM;1,187.00;994.00;13.00;981.00;200.25
Jul 19, 2025 1:30 PM;Jul 19, 2025 1:45 PM;1,187.00;985.00;14.00;971.00;200.25
Jul 19, 2025 1:45 PM;Jul 19, 2025 2:00 PM;1,187.00;969.00;14.00;955.00;200.25
Jul 19, 2025 2:00 PM;Jul 19, 2025 2:15 PM;1,167.50;948.00;15.00;933.00;263.75
Jul 19, 2025 2:15 PM;Jul 19, 2025 2:30 PM;1,167.50;921.00;15.00;906.00;263.75
Jul 19, 2025 2:30 PM;Jul 19, 2025 2:45 PM;1,167.50;890.00;15.00;875.00;263.75
Jul 19, 2025 2:45 PM;Jul 19, 2025 3:00 PM;1,167.50;856.00;15.00;841.00;263.75
Jul 19, 2025 3:00 PM;Jul 19, 2025 3:15 PM;1,155.50;817.00;16.00;801.00;407.50
Jul 19, 2025 3:15 PM;Jul 19, 2025 3:30 PM;1,155.50;773.00;16.00;757.00;407.50
Jul 19, 2025 3:30 PM;Jul 19, 2025 3:45 PM;1,155.50;725.00;16.00;709.00;407.50
Jul 19, 2025 3:45 PM;Jul 19, 2025 4:00 PM;1,155.50;677.00;16.00;661.00;407.50
Jul 19, 2025 4:00 PM;Jul 19, 2025 4:15 PM;1,142.00;631.00;16.00;615.00;575.50
Jul 19, 2025 4:15 PM;Jul 19, 2025 4:30 PM;1,142.00;587.00;17.00;570.00;575.50
Jul 19, 2025 4:30 PM;Jul 19, 2025 4:45 PM;1,142.00;545.00;17.00;528.00;575.50
Jul 19, 2025 4:45 PM;Jul 19, 2025 5:00 PM;1,142.00;503.00;18.00;485.00;575.50
Jul 19, 2025 5:00 PM;Jul 19, 2025 5:15 PM;1,103.50;457.00;18.00;439.00;716.25
Jul 19, 2025 5:15 PM;Jul 19, 2025 5:30 PM;1,103.50;411.00;18.00;393.00;716.25
Jul 19, 2025 5:30 PM;Jul 19, 2025 5:45 PM;1,103.50;364.00;18.00;346.00;716.25
Jul 19, 2025 5:45 PM;Jul 19, 2025 6:00 PM;1,103.50;317.00;18.00;299.00;716.25
Jul 19, 2025 6:00 PM;Jul 19, 2025 6:15 PM;1,132.00;271.00;18.00;253.00;926.00
Jul 19, 2025 6:15 PM;Jul 19, 2025 6:30 PM;1,132.00;227.00;19.00;208.00;926.00
Jul 19, 2025 6:30 PM;Jul 19, 2025 6:45 PM;1,132.00;184.00;19.00;165.00;926.00
Jul 19, 2025 6:45 PM;Jul 19, 2025 7:00 PM;1,132.00;142.00;19.00;123.00;926.00
Jul 19, 2025 7:00 PM;Jul 19, 2025 7:15 PM;1,217.25;107.00;20.00;87.00;1,139.50
Jul 19, 2025 7:15 PM;Jul 19, 2025 7:30 PM;1,217.25;81.00;21.00;60.00;1,139.50
Jul 19, 2025 7:30 PM;Jul 19, 2025 7:45 PM;1,217.25;67.00;23.00;44.00;1,139.50
Jul 19, 2025 7:45 PM;Jul 19, 2025 8:00 PM;1,217.25;56.00;25.00;31.00;1,139.50
Jul 19, 2025 8:00 PM;Jul 19, 2025 8:15 PM;1,256.75;47.00;27.00;20.00;1,213.25
Jul 19, 2025 8:15 PM;Jul 19, 2025 8:30 PM;1,256.75;43.00;32.00;11.00;1,213.25
Jul 19, 2025 8:30 PM;Jul 19, 2025 8:45 PM;1,256.75;41.00;37.00;4.00;1,213.25
Jul 19, 2025 8:45 PM;Jul 19, 2025 9:00 PM;1,256.75;43.00;42.00;1.00;1,213.25
Jul 19, 2025 9:00 PM;Jul 19, 2025 9:15 PM;1,161.50;46.00;46.00;0.00;1,113.00
Jul 19, 2025 9:15 PM;Jul 19, 2025 9:30 PM;1,161.50;48.00;48.00;0.00;1,113.00
Jul 19, 2025 9:30 PM;Jul 19, 2025 9:45 PM;1,161.50;49.00;49.00;0.00;1,113.00
Jul 19, 2025 9:45 PM;Jul 19, 2025 10:00 PM;1,161.50;51.00;51.00;0.00;1,113.00
Jul 19, 2025 10:00 PM;Jul 19, 2025 10:15 PM;1,138.50;53.00;53.00;0.00;1,086.75
Jul 19, 2025 10:15 PM;Jul 19, 2025 10:30 PM;1,138.50;52.00;52.00;0.00;1,086.75
Jul 19, 2025 10:30 PM;Jul 19, 2025 10:45 PM;1,138.50;51.00;51.00;0.00;1,086.75
Jul 19, 2025 10:45 PM;Jul 19, 2025 11:00 PM;1,138.50;51.00;51.00;0.00;1,086.75
Jul 19, 2025 11:00 PM;Jul 19, 2025 11:15 PM;1,069.25;50.00;50.00;0.00;1,022.25
Jul 19, 2025 11:15 PM;Jul 19, 2025 11:30 PM;1,069.25;48.00;48.00;0.00;1,022.25
Jul 19, 2025 11:30 PM;Jul 19, 2025 11:45 PM;1,069.25;46.00;46.00;0.00;1,022.25
Jul 19, 2025 11:45 PM;Jul 20, 2025 12:00 AM;1,069.25;44.00;44.00;0.00;1,022.25
Jul 20, 2025 12:00 AM;Jul 20, 2025 12:15 AM;1,005.00;33.00;33.00;0.00;973.50
Jul 20, 2025 12:15 AM;Jul 20, 2025 12:30 AM;1,005.00;32.00;32.00;0.00;973.50
Jul 20, 2025 12:30 AM;Jul 20, 2025 12:45 AM;1,005.00;31.00;31.00;0.00;973.50
Jul 20, 2025 12:45 AM;Jul 20, 2025 1:00 AM;1,005.00;30.00;30.00;0.00;973.50
Jul 20, 2025 1:00 AM;Jul 20, 2025 1:15 AM;971.75;29.00;29.00;0.00;944.25
Jul 20, 2025 1:15 AM;Jul 20, 2025 1:30 AM;971.75;28.00;28.00;0.00;944.25
Jul 20, 2025 1:30 AM;Jul 20, 2025 1:45 AM;971.75;27.00;27.00;0.00;944.25
Jul 20, 2025 1:45 AM;Jul 20, 2025 2:00 AM;971.75;26.00;26.00;0.00;944.25
Jul 20, 2025 2:00 AM;Jul 20, 2025 2:15 AM;964.25;24.00;24.00;0.00;940.25
Jul 20, 2025 2:15 AM;Jul 20, 2025 2:30 AM;964.25;24.00;24.00;0.00;940.25
Jul 20, 2025 2:30 AM;Jul 20, 2025 2:45 AM;964.25;24.00;24.00;0.00;940.25
Jul 20, 2025 2:45 AM;Jul 20, 2025 3:00 AM;964.25;24.00;24.00;0.00;940.25
Jul 20, 2025 3:00 AM;Jul 20, 2025 3:15 AM;983.25;24.00;24.00;0.00;958.75
Jul 20, 2025 3:15 AM;Jul 20, 2025 3:30 AM;983.25;24.00;24.00;0.00;958.75
Jul 20, 2025 3:30 AM;Jul 20, 2025 3:45 AM;983.25;25.00;25.00;0.00;958.75
Jul 20, 2025 3:45 AM;Jul 20, 2025 4:00 AM;983.25;25.00;25.00;0.00;958.75
Jul 20, 2025 4:00 AM;Jul 20, 2025 4:15 AM;997.50;26.00;26.00;0.00;971.00
Jul 20, 2025 4:15 AM;Jul 20, 2025 4:30 AM;997.50;26.00;26.00;0.00;971.00
Jul 20, 2025 4:30 AM;Jul 20, 2025 4:45 AM;997.50;27.00;27.00;0.00;971.00
Jul 20, 2025 4:45 AM;Jul 20, 2025 5:00 AM;997.50;27.00;27.00;0.00;971.00
Jul 20, 2025 5:00 AM;Jul 20, 2025 5:15 AM;974.75;27.00;27.00;0.00;945.50
Jul 20, 2025 5:15 AM;Jul 20, 2025 5:30 AM;974.75;27.00;26.00;1.00;945.50
Jul 20, 2025 5:30 AM;Jul 20, 2025 5:45 AM;974.75;28.00;24.00;4.00;945.50
Jul 20, 2025 5:45 AM;Jul 20, 2025 6:00 AM;974.75;35.00;23.00;12.00;945.50
Jul 20, 2025 6:00 AM;Jul 20, 2025 6:15 AM;998.75;46.00;22.00;24.00;930.75
Jul 20, 2025 6:15 AM;Jul 20, 2025 6:30 AM;998.75;58.00;21.00;37.00;930.75
Jul 20, 2025 6:30 AM;Jul 20, 2025 6:45 AM;998.75;75.00;21.00;54.00;930.75
Jul 20, 2025 6:45 AM;Jul 20, 2025 7:00 AM;998.75;93.00;20.00;73.00;930.75
Jul 20, 2025 7:00 AM;Jul 20, 2025 7:15 AM;1,047.75;117.00;19.00;98.00;885.25
Jul 20, 2025 7:15 AM;Jul 20, 2025 7:30 AM;1,047.75;145.00;17.00;128.00;885.25
Jul 20, 2025 7:30 AM;Jul 20, 2025 7:45 AM;1,047.75;177.00;16.00;161.00;885.25
Jul 20, 2025 7:45 AM;Jul 20, 2025 8:00 AM;1,047.75;211.00;15.00;196.00;885.25
Jul 20, 2025 8:00 AM;Jul 20, 2025 8:15 AM;1,063.50;248.00;14.00;234.00;760.25
Jul 20, 2025 8:15 AM;Jul 20, 2025 8:30 AM;1,063.50;284.00;12.00;272.00;760.25
Jul 20, 2025 8:30 AM;Jul 20, 2025 8:45 AM;1,063.50;321.00;11.00;310.00;760.25
Jul 20, 2025 8:45 AM;Jul 20, 2025 9:00 AM;1,063.50;360.00;10.00;350.00;760.25
Jul 20, 2025 9:00 AM;Jul 20, 2025 9:15 AM;1,099.25;399.00;9.00;390.00;640.25
Jul 20, 2025 9:15 AM;Jul 20, 2025 9:30 AM;1,099.25;439.00;8.00;431.00;640.25
Jul 20, 2025 9:30 AM;Jul 20, 2025 9:45 AM;1,099.25;480.00;8.00;472.00;640.25
Jul 20, 2025 9:45 AM;Jul 20, 2025 10:00 AM;1,099.25;518.00;7.00;511.00;640.25
Jul 20, 2025 10:00 AM;Jul 20, 2025 10:15 AM;1,113.25;556.00;7.00;549.00;501.75
Jul 20, 2025 10:15 AM;Jul 20, 2025 10:30 AM;1,113.25;593.00;7.00;586.00;501.75
Jul 20, 2025 10:30 AM;Jul 20, 2025 10:45 AM;1,113.25;630.00;7.00;623.00;501.75
Jul 20, 2025 10:45 AM;Jul 20, 2025 11:00 AM;1,113.25;667.00;7.00;660.00;501.75
Jul 20, 2025 11:00 AM;Jul 20, 2025 11:15 AM;1,129.00;703.00;7.00;696.00;380.25
Jul 20, 2025 11:15 AM;Jul 20, 2025 11:30 AM;1,129.00;737.00;8.00;729.00;380.25
Jul 20, 2025 11:30 AM;Jul 20, 2025 11:45 AM;1,129.00;766.00;8.00;758.00;380.25
Jul 20, 2025 11:45 AM;Jul 20, 2025 12:00 PM;1,129.00;789.00;9.00;780.00;380.25
Jul 20, 2025 12:00 PM;Jul 20, 2025 12:15 PM;1,143.50;806.00;9.00;797.00;322.00
Jul 20, 2025 12:15 PM;Jul 20, 2025 12:30 PM;1,143.50;818.00;9.00;809.00;322.00
Jul 20, 2025 12:30 PM;Jul 20, 2025 12:45 PM;1,143.50;828.00;10.00;818.00;322.00
Jul 20, 2025 12:45 PM;Jul 20, 2025 1:00 PM;1,143.50;834.00;10.00;824.00;322.00
Jul 20, 2025 1:00 PM;Jul 20, 2025 1:15 PM;1,143.25;836.00;11.00;825.00;316.75
Jul 20, 2025 1:15 PM;Jul 20, 2025 1:30 PM;1,143.25;832.00;11.00;821.00;316.75
Jul 20, 2025 1:30 PM;Jul 20, 2025 1:45 PM;1,143.25;825.00;12.00;813.00;316.75
Jul 20, 2025 1:45 PM;Jul 20, 2025 2:00 PM;1,143.25;813.00;13.00;800.00;316.75
Jul 20, 2025 2:00 PM;Jul 20, 2025 2:15 PM;1,126.75;795.00;13.00;782.00;369.00
Jul 20, 2025 2:15 PM;Jul 20, 2025 2:30 PM;1,126.75;772.00;14.00;758.00;369.00
Jul 20, 2025 2:30 PM;Jul 20, 2025 2:45 PM;1,126.75;745.00;14.00;731.00;369.00
Jul 20, 2025 2:45 PM;Jul 20, 2025 3:00 PM;1,126.75;719.00;15.00;704.00;369.00
Jul 20, 2025 3:00 PM;Jul 20, 2025 3:15 PM;1,104.75;689.00;15.00;674.00;464.50
Jul 20, 2025 3:15 PM;Jul 20, 2025 3:30 PM;1,104.75;657.00;16.00;641.00;464.50
Jul 20, 2025 3:30 PM;Jul 20, 2025 3:45 PM;1,104.75;624.00;16.00;608.00;464.50
Jul 20, 2025 3:45 PM;Jul 20, 2025 4:00 PM;1,104.75;591.00;17.00;574.00;464.50
Jul 20, 2025 4:00 PM;Jul 20, 2025 4:15 PM;1,090.00;557.00;17.00;540.00;589.50
Jul 20, 2025 4:15 PM;Jul 20, 2025 4:30 PM;1,090.00;520.00;17.00;503.00;589.50
Jul 20, 2025 4:30 PM;Jul 20, 2025 4:45 PM;1,090.00;482.00;18.00;464.00;589.50
Jul 20, 2025 4:45 PM;Jul 20, 2025 5:00 PM;1,090.00;443.00;18.00;425.00;589.50
Jul 20, 2025 5:00 PM;Jul 20, 2025 5:15 PM;1,140.25;404.00;18.00;386.00;793.00
Jul 20, 2025 5:15 PM;Jul 20, 2025 5:30 PM;1,140.25;366.00;19.00;347.00;793.00
Jul 20, 2025 5:30 PM;Jul 20, 2025 5:45 PM;1,140.25;328.00;19.00;309.00;793.00
Jul 20, 2025 5:45 PM;Jul 20, 2025 6:00 PM;1,140.25;291.00;20.00;271.00;793.00
Jul 20, 2025 6:00 PM;Jul 20, 2025 6:15 PM;1,119.00;255.00;21.00;234.00;915.50
Jul 20, 2025 6:15 PM;Jul 20, 2025 6:30 PM;1,119.00;220.00;22.00;198.00;915.50
Jul 20, 2025 6:30 PM;Jul 20, 2025 6:45 PM;1,119.00;186.00;23.00;163.00;915.50
Jul 20, 2025 6:45 PM;Jul 20, 2025 7:00 PM;1,119.00;153.00;24.00;129.00;915.50
Jul 20, 2025 7:00 PM;Jul 20, 2025 7:15 PM;1,207.00;123.00;25.00;98.00;1,112.50
Jul 20, 2025 7:15 PM;Jul 20, 2025 7:30 PM;1,207.00;101.00;29.00;72.00;1,112.50
Jul 20, 2025 7:30 PM;Jul 20, 2025 7:45 PM;1,207.00;84.00;32.00;52.00;1,112.50
Jul 20, 2025 7:45 PM;Jul 20, 2025 8:00 PM;1,207.00;70.00;35.00;35.00;1,112.50
Jul 20, 2025 8:00 PM;Jul 20, 2025 8:15 PM;1,343.75;60.00;39.00;21.00;1,288.00
Jul 20, 2025 8:15 PM;Jul 20, 2025 8:30 PM;1,343.75;55.00;44.00;11.00;1,288.00
Jul 20, 2025 8:30 PM;Jul 20, 2025 8:45 PM;1,343.75;53.00;49.00;4.00;1,288.00
Jul 20, 2025 8:45 PM;Jul 20, 2025 9:00 PM;1,343.75;55.00;55.00;0.00;1,288.00
Jul 20, 2025 9:00 PM;Jul 20, 2025 9:15 PM;1,318.75;60.00;60.00;0.00;1,249.25
Jul 20, 2025 9:15 PM;Jul 20, 2025 9:30 PM;1,318.75;66.00;66.00;0.00;1,249.25
Jul 20, 2025 9:30 PM;Jul 20, 2025 9:45 PM;1,318.75;73.00;73.00;0.00;1,249.25
Jul 20, 2025 9:45 PM;Jul 20, 2025 10:00 PM;1,318.75;79.00;79.00;0.00;1,249.25
Jul 20, 2025 10:00 PM;Jul 20, 2025 10:15 PM;1,242.25;85.00;85.00;0.00;1,148.50
Jul 20, 2025 10:15 PM;Jul 20, 2025 10:30 PM;1,242.25;91.00;91.00;0.00;1,148.50
Jul 20, 2025 10:30 PM;Jul 20, 2025 10:45 PM;1,242.25;97.00;97.00;0.00;1,148.50
Jul 20, 2025 10:45 PM;Jul 20, 2025 11:00 PM;1,242.25;102.00;102.00;0.00;1,148.50
Jul 20, 2025 11:00 PM;Jul 20, 2025 11:15 PM;1,134.00;108.00;108.00;0.00;1,023.00
Jul 20, 2025 11:15 PM;Jul 20, 2025 11:30 PM;1,134.00;110.00;110.00;0.00;1,023.00
Jul 20, 2025 11:30 PM;Jul 20, 2025 11:45 PM;1,134.00;112.00;112.00;0.00;1,023.00
Jul 20, 2025 11:45 PM;Jul 21, 2025 12:00 AM;1,134.00;114.00;114.00;0.00;1,023.00
Jul 21, 2025 12:00 AM;Jul 21, 2025 12:15 AM;1,069.25;136.00;136.00;0.00;930.50
Jul 21, 2025 12:15 AM;Jul 21, 2025 12:30 AM;1,069.25;138.00;138.00;0.00;930.50
Jul 21, 2025 12:30 AM;Jul 21, 2025 12:45 AM;1,069.25;140.00;140.00;0.00;930.50
Jul 21, 2025 12:45 AM;Jul 21, 2025 1:00 AM;1,069.25;141.00;141.00;0.00;930.50
Jul 21, 2025 1:00 AM;Jul 21, 2025 1:15 AM;1,052.50;143.00;143.00;0.00;908.25
Jul 21, 2025 1:15 AM;Jul 21, 2025 1:30 AM;1,052.50;144.00;144.00;0.00;908.25
Jul 21, 2025 1:30 AM;Jul 21, 2025 1:45 AM;1,052.50;145.00;145.00;0.00;908.25
Jul 21, 2025 1:45 AM;Jul 21, 2025 2:00 AM;1,052.50;145.00;145.00;0.00;908.25
Jul 21, 2025 2:00 AM;Jul 21, 2025 2:15 AM;1,055.50;146.00;146.00;0.00;907.00
Jul 21, 2025 2:15 AM;Jul 21, 2025 2:30 AM;1,055.50;148.00;148.00;0.00;907.00
Jul 21, 2025 2:30 AM;Jul 21, 2025 2:45 AM;1,055.50;149.00;149.00;0.00;907.00
