Start date;End date;Photovoltaics and wind [MWh] Original resolutions;Wind onshore [MWh] Original resolutions;Photovoltaics [MWh] Original resolutions
Jan 11, 2025 11:00 PM;Jan 11, 2025 11:15 PM;827.00;827.00;0.00
Jan 11, 2025 11:15 PM;Jan 11, 2025 11:30 PM;829.00;829.00;0.00
Jan 11, 2025 11:30 PM;Jan 11, 2025 11:45 PM;831.00;831.00;0.00
Jan 11, 2025 11:45 PM;Jan 12, 2025 12:00 AM;832.00;832.00;0.00
Jan 12, 2025 12:00 AM;Jan 12, 2025 12:15 AM;853.00;853.00;0.00
Jan 12, 2025 12:15 AM;Jan 12, 2025 12:30 AM;853.00;853.00;0.00
Jan 12, 2025 12:30 AM;Jan 12, 2025 12:45 AM;852.00;852.00;0.00
Jan 12, 2025 12:45 AM;Jan 12, 2025 1:00 AM;851.00;851.00;0.00
Jan 12, 2025 1:00 AM;Jan 12, 2025 1:15 AM;851.00;851.00;0.00
Jan 12, 2025 1:15 AM;Jan 12, 2025 1:30 AM;851.00;851.00;0.00
Jan 12, 2025 1:30 AM;Jan 12, 2025 1:45 AM;851.00;851.00;0.00
Jan 12, 2025 1:45 AM;Jan 12, 2025 2:00 AM;851.00;851.00;0.00
Jan 12, 2025 2:00 AM;Jan 12, 2025 2:15 AM;850.00;850.00;0.00
Jan 12, 2025 2:15 AM;Jan 12, 2025 2:30 AM;849.00;849.00;0.00
Jan 12, 2025 2:30 AM;Jan 12, 2025 2:45 AM;848.00;848.00;0.00
Jan 12, 2025 2:45 AM;Jan 12, 2025 3:00 AM;848.00;848.00;0.00
Jan 12, 2025 3:00 AM;Jan 12, 2025 3:15 AM;847.00;847.00;0.00
Jan 12, 2025 3:15 AM;Jan 12, 2025 3:30 AM;847.00;847.00;0.00
Jan 12, 2025 3:30 AM;Jan 12, 2025 3:45 AM;846.00;846.00;0.00
Jan 12, 2025 3:45 AM;Jan 12, 2025 4:00 AM;845.00;845.00;0.00
Jan 12, 2025 4:00 AM;Jan 12, 2025 4:15 AM;844.00;844.00;0.00
Jan 12, 2025 4:15 AM;Jan 12, 2025 4:30 AM;843.00;843.00;0.00
Jan 12, 2025 4:30 AM;Jan 12, 2025 4:45 AM;843.00;843.00;0.00
Jan 12, 2025 4:45 AM;Jan 12, 2025 5:00 AM;842.00;842.00;0.00
Jan 12, 2025 5:00 AM;Jan 12, 2025 5:15 AM;842.00;842.00;0.00
Jan 12, 2025 5:15 AM;Jan 12, 2025 5:30 AM;841.00;841.00;0.00
Jan 12, 2025 5:30 AM;Jan 12, 2025 5:45 AM;843.00;843.00;0.00
Jan 12, 2025 5:45 AM;Jan 12, 2025 6:00 AM;842.00;842.00;0.00
Jan 12, 2025 6:00 AM;Jan 12, 2025 6:15 AM;841.00;841.00;0.00
Jan 12, 2025 6:15 AM;Jan 12, 2025 6:30 AM;841.00;841.00;0.00
Jan 12, 2025 6:30 AM;Jan 12, 2025 6:45 AM;842.00;842.00;0.00
Jan 12, 2025 6:45 AM;Jan 12, 2025 7:00 AM;842.00;842.00;0.00
Jan 12, 2025 7:00 AM;Jan 12, 2025 7:15 AM;843.00;843.00;0.00
Jan 12, 2025 7:15 AM;Jan 12, 2025 7:30 AM;843.00;843.00;0.00
Jan 12, 2025 7:30 AM;Jan 12, 2025 7:45 AM;843.00;843.00;0.00
Jan 12, 2025 7:45 AM;Jan 12, 2025 8:00 AM;867.00;843.00;24.00
Jan 12, 2025 8:00 AM;Jan 12, 2025 8:15 AM;886.00;843.00;43.00
Jan 12, 2025 8:15 AM;Jan 12, 2025 8:30 AM;897.00;844.00;53.00
Jan 12, 2025 8:30 AM;Jan 12, 2025 8:45 AM;908.00;844.00;64.00
Jan 12, 2025 8:45 AM;Jan 12, 2025 9:00 AM;922.00;845.00;77.00
Jan 12, 2025 9:00 AM;Jan 12, 2025 9:15 AM;1,025.00;845.00;180.00
Jan 12, 2025 9:15 AM;Jan 12, 2025 9:30 AM;1,038.00;846.00;192.00
Jan 12, 2025 9:30 AM;Jan 12, 2025 9:45 AM;1,040.00;846.00;194.00
Jan 12, 2025 9:45 AM;Jan 12, 2025 10:00 AM;1,050.00;845.00;205.00
Jan 12, 2025 10:00 AM;Jan 12, 2025 10:15 AM;1,069.00;847.00;222.00
Jan 12, 2025 10:15 AM;Jan 12, 2025 10:30 AM;1,095.00;851.00;244.00
Jan 12, 2025 10:30 AM;Jan 12, 2025 10:45 AM;1,121.00;855.00;266.00
Jan 12, 2025 10:45 AM;Jan 12, 2025 11:00 AM;1,141.00;859.00;282.00
Jan 12, 2025 11:00 AM;Jan 12, 2025 11:15 AM;1,156.00;861.00;295.00
Jan 12, 2025 11:15 AM;Jan 12, 2025 11:30 AM;1,167.00;861.00;306.00
Jan 12, 2025 11:30 AM;Jan 12, 2025 11:45 AM;1,177.00;860.00;317.00
Jan 12, 2025 11:45 AM;Jan 12, 2025 12:00 PM;1,186.00;860.00;326.00
Jan 12, 2025 12:00 PM;Jan 12, 2025 12:15 PM;1,190.00;859.00;331.00
Jan 12, 2025 12:15 PM;Jan 12, 2025 12:30 PM;1,189.00;859.00;330.00
Jan 12, 2025 12:30 PM;Jan 12, 2025 12:45 PM;1,182.00;858.00;324.00
Jan 12, 2025 12:45 PM;Jan 12, 2025 1:00 PM;1,173.00;858.00;315.00
Jan 12, 2025 1:00 PM;Jan 12, 2025 1:15 PM;1,160.00;857.00;303.00
Jan 12, 2025 1:15 PM;Jan 12, 2025 1:30 PM;1,144.00;855.00;289.00
Jan 12, 2025 1:30 PM;Jan 12, 2025 1:45 PM;1,125.00;854.00;271.00
Jan 12, 2025 1:45 PM;Jan 12, 2025 2:00 PM;1,105.00;852.00;253.00
Jan 12, 2025 2:00 PM;Jan 12, 2025 2:15 PM;1,081.00;849.00;232.00
Jan 12, 2025 2:15 PM;Jan 12, 2025 2:30 PM;1,055.00;844.00;211.00
Jan 12, 2025 2:30 PM;Jan 12, 2025 2:45 PM;1,027.00;839.00;188.00
Jan 12, 2025 2:45 PM;Jan 12, 2025 3:00 PM;998.00;833.00;165.00
Jan 12, 2025 3:00 PM;Jan 12, 2025 3:15 PM;970.00;829.00;141.00
Jan 12, 2025 3:15 PM;Jan 12, 2025 3:30 PM;943.00;826.00;117.00
Jan 12, 2025 3:30 PM;Jan 12, 2025 3:45 PM;919.00;823.00;96.00
Jan 12, 2025 3:45 PM;Jan 12, 2025 4:00 PM;898.00;821.00;77.00
Jan 12, 2025 4:00 PM;Jan 12, 2025 4:15 PM;881.00;820.00;61.00
Jan 12, 2025 4:15 PM;Jan 12, 2025 4:30 PM;861.00;822.00;39.00
Jan 12, 2025 4:30 PM;Jan 12, 2025 4:45 PM;839.00;824.00;15.00
Jan 12, 2025 4:45 PM;Jan 12, 2025 5:00 PM;827.00;827.00;0.00
Jan 12, 2025 5:00 PM;Jan 12, 2025 5:15 PM;829.00;829.00;0.00
Jan 12, 2025 5:15 PM;Jan 12, 2025 5:30 PM;832.00;832.00;0.00
Jan 12, 2025 5:30 PM;Jan 12, 2025 5:45 PM;834.00;834.00;0.00
Jan 12, 2025 5:45 PM;Jan 12, 2025 6:00 PM;837.00;837.00;0.00
Jan 12, 2025 6:00 PM;Jan 12, 2025 6:15 PM;839.00;839.00;0.00
Jan 12, 2025 6:15 PM;Jan 12, 2025 6:30 PM;840.00;840.00;0.00
Jan 12, 2025 6:30 PM;Jan 12, 2025 6:45 PM;841.00;841.00;0.00
Jan 12, 2025 6:45 PM;Jan 12, 2025 7:00 PM;842.00;842.00;0.00
Jan 12, 2025 7:00 PM;Jan 12, 2025 7:15 PM;843.00;843.00;0.00
Jan 12, 2025 7:15 PM;Jan 12, 2025 7:30 PM;843.00;843.00;0.00
Jan 12, 2025 7:30 PM;Jan 12, 2025 7:45 PM;843.00;843.00;0.00
Jan 12, 2025 7:45 PM;Jan 12, 2025 8:00 PM;843.00;843.00;0.00
Jan 12, 2025 8:00 PM;Jan 12, 2025 8:15 PM;842.00;842.00;0.00
Jan 12, 2025 8:15 PM;Jan 12, 2025 8:30 PM;841.00;841.00;0.00
Jan 12, 2025 8:30 PM;Jan 12, 2025 8:45 PM;840.00;840.00;0.00
Jan 12, 2025 8:45 PM;Jan 12, 2025 9:00 PM;839.00;839.00;0.00
Jan 12, 2025 9:00 PM;Jan 12, 2025 9:15 PM;837.00;837.00;0.00
Jan 12, 2025 9:15 PM;Jan 12, 2025 9:30 PM;834.00;834.00;0.00
Jan 12, 2025 9:30 PM;Jan 12, 2025 9:45 PM;831.00;831.00;0.00
Jan 12, 2025 9:45 PM;Jan 12, 2025 10:00 PM;828.00;828.00;0.00
Jan 12, 2025 10:00 PM;Jan 12, 2025 10:15 PM;826.00;826.00;0.00
Jan 12, 2025 10:15 PM;Jan 12, 2025 10:30 PM;825.00;825.00;0.00
Jan 12, 2025 10:30 PM;Jan 12, 2025 10:45 PM;824.00;824.00;0.00
Jan 12, 2025 10:45 PM;Jan 12, 2025 11:00 PM;823.00;823.00;0.00
Jan 12, 2025 11:00 PM;Jan 12, 2025 11:15 PM;822.00;822.00;0.00
Jan 12, 2025 11:15 PM;Jan 12, 2025 11:30 PM;820.00;820.00;0.00
Jan 12, 2025 11:30 PM;Jan 12, 2025 11:45 PM;819.00;819.00;0.00
Jan 12, 2025 11:45 PM;Jan 13, 2025 12:00 AM;817.00;817.00;0.00
Jan 13, 2025 12:00 AM;Jan 13, 2025 12:15 AM;809.00;809.00;0.00
Jan 13, 2025 12:15 AM;Jan 13, 2025 12:30 AM;807.00;807.00;0.00
Jan 13, 2025 12:30 AM;Jan 13, 2025 12:45 AM;805.00;805.00;0.00
Jan 13, 2025 12:45 AM;Jan 13, 2025 1:00 AM;803.00;803.00;0.00
Jan 13, 2025 1:00 AM;Jan 13, 2025 1:15 AM;801.00;801.00;0.00
Jan 13, 2025 1:15 AM;Jan 13, 2025 1:30 AM;799.00;799.00;0.00
Jan 13, 2025 1:30 AM;Jan 13, 2025 1:45 AM;792.00;792.00;0.00
Jan 13, 2025 1:45 AM;Jan 13, 2025 2:00 AM;787.00;787.00;0.00
Jan 13, 2025 2:00 AM;Jan 13, 2025 2:15 AM;784.00;784.00;0.00
Jan 13, 2025 2:15 AM;Jan 13, 2025 2:30 AM;780.00;780.00;0.00
Jan 13, 2025 2:30 AM;Jan 13, 2025 2:45 AM;776.00;776.00;0.00
Jan 13, 2025 2:45 AM;Jan 13, 2025 3:00 AM;771.00;771.00;0.00
Jan 13, 2025 3:00 AM;Jan 13, 2025 3:15 AM;769.00;769.00;0.00
Jan 13, 2025 3:15 AM;Jan 13, 2025 3:30 AM;769.00;769.00;0.00
Jan 13, 2025 3:30 AM;Jan 13, 2025 3:45 AM;767.00;767.00;0.00
Jan 13, 2025 3:45 AM;Jan 13, 2025 4:00 AM;766.00;766.00;0.00
Jan 13, 2025 4:00 AM;Jan 13, 2025 4:15 AM;764.00;764.00;0.00
Jan 13, 2025 4:15 AM;Jan 13, 2025 4:30 AM;764.00;764.00;0.00
Jan 13, 2025 4:30 AM;Jan 13, 2025 4:45 AM;764.00;764.00;0.00
Jan 13, 2025 4:45 AM;Jan 13, 2025 5:00 AM;764.00;764.00;0.00
Jan 13, 2025 5:00 AM;Jan 13, 2025 5:15 AM;762.00;762.00;0.00
Jan 13, 2025 5:15 AM;Jan 13, 2025 5:30 AM;758.00;758.00;0.00
Jan 13, 2025 5:30 AM;Jan 13, 2025 5:45 AM;757.00;757.00;0.00
Jan 13, 2025 5:45 AM;Jan 13, 2025 6:00 AM;752.00;752.00;0.00
Jan 13, 2025 6:00 AM;Jan 13, 2025 6:15 AM;745.00;745.00;0.00
Jan 13, 2025 6:15 AM;Jan 13, 2025 6:30 AM;733.00;733.00;0.00
Jan 13, 2025 6:30 AM;Jan 13, 2025 6:45 AM;722.00;722.00;0.00
Jan 13, 2025 6:45 AM;Jan 13, 2025 7:00 AM;710.00;710.00;0.00
Jan 13, 2025 7:00 AM;Jan 13, 2025 7:15 AM;700.00;700.00;0.00
Jan 13, 2025 7:15 AM;Jan 13, 2025 7:30 AM;692.00;692.00;0.00
Jan 13, 2025 7:30 AM;Jan 13, 2025 7:45 AM;684.00;684.00;0.00
Jan 13, 2025 7:45 AM;Jan 13, 2025 8:00 AM;682.00;676.00;6.00
Jan 13, 2025 8:00 AM;Jan 13, 2025 8:15 AM;689.00;670.00;19.00
Jan 13, 2025 8:15 AM;Jan 13, 2025 8:30 AM;697.00;666.00;31.00
Jan 13, 2025 8:30 AM;Jan 13, 2025 8:45 AM;707.00;662.00;45.00
Jan 13, 2025 8:45 AM;Jan 13, 2025 9:00 AM;720.00;658.00;62.00
Jan 13, 2025 9:00 AM;Jan 13, 2025 9:15 AM;767.00;653.00;114.00
Jan 13, 2025 9:15 AM;Jan 13, 2025 9:30 AM;816.00;646.00;170.00
Jan 13, 2025 9:30 AM;Jan 13, 2025 9:45 AM;813.00;639.00;174.00
Jan 13, 2025 9:45 AM;Jan 13, 2025 10:00 AM;814.00;632.00;182.00
Jan 13, 2025 10:00 AM;Jan 13, 2025 10:15 AM;822.00;626.00;196.00
Jan 13, 2025 10:15 AM;Jan 13, 2025 10:30 AM;836.00;623.00;213.00
Jan 13, 2025 10:30 AM;Jan 13, 2025 10:45 AM;846.00;621.00;225.00
Jan 13, 2025 10:45 AM;Jan 13, 2025 11:00 AM;849.00;619.00;230.00
Jan 13, 2025 11:00 AM;Jan 13, 2025 11:15 AM;852.00;612.00;240.00
Jan 13, 2025 11:15 AM;Jan 13, 2025 11:30 AM;850.00;597.00;253.00
Jan 13, 2025 11:30 AM;Jan 13, 2025 11:45 AM;840.00;582.00;258.00
Jan 13, 2025 11:45 AM;Jan 13, 2025 12:00 PM;824.00;568.00;256.00
Jan 13, 2025 12:00 PM;Jan 13, 2025 12:15 PM;808.00;552.00;256.00
Jan 13, 2025 12:15 PM;Jan 13, 2025 12:30 PM;797.00;536.00;261.00
Jan 13, 2025 12:30 PM;Jan 13, 2025 12:45 PM;777.00;520.00;257.00
Jan 13, 2025 12:45 PM;Jan 13, 2025 1:00 PM;749.00;504.00;245.00
Jan 13, 2025 1:00 PM;Jan 13, 2025 1:15 PM;726.00;491.00;235.00
Jan 13, 2025 1:15 PM;Jan 13, 2025 1:30 PM;712.00;483.00;229.00
Jan 13, 2025 1:30 PM;Jan 13, 2025 1:45 PM;691.00;475.00;216.00
Jan 13, 2025 1:45 PM;Jan 13, 2025 2:00 PM;664.00;467.00;197.00
Jan 13, 2025 2:00 PM;Jan 13, 2025 2:15 PM;628.00;457.00;171.00
Jan 13, 2025 2:15 PM;Jan 13, 2025 2:30 PM;593.00;444.00;149.00
Jan 13, 2025 2:30 PM;Jan 13, 2025 2:45 PM;557.00;431.00;126.00
Jan 13, 2025 2:45 PM;Jan 13, 2025 3:00 PM;521.00;418.00;103.00
Jan 13, 2025 3:00 PM;Jan 13, 2025 3:15 PM;483.00;403.00;80.00
Jan 13, 2025 3:15 PM;Jan 13, 2025 3:30 PM;447.00;384.00;63.00
Jan 13, 2025 3:30 PM;Jan 13, 2025 3:45 PM;417.00;364.00;53.00
Jan 13, 2025 3:45 PM;Jan 13, 2025 4:00 PM;388.00;345.00;43.00
Jan 13, 2025 4:00 PM;Jan 13, 2025 4:15 PM;364.00;329.00;35.00
Jan 13, 2025 4:15 PM;Jan 13, 2025 4:30 PM;344.00;319.00;25.00
Jan 13, 2025 4:30 PM;Jan 13, 2025 4:45 PM;314.00;308.00;6.00
Jan 13, 2025 4:45 PM;Jan 13, 2025 5:00 PM;297.00;297.00;0.00
Jan 13, 2025 5:00 PM;Jan 13, 2025 5:15 PM;286.00;286.00;0.00
Jan 13, 2025 5:15 PM;Jan 13, 2025 5:30 PM;275.00;275.00;0.00
Jan 13, 2025 5:30 PM;Jan 13, 2025 5:45 PM;265.00;265.00;0.00
Jan 13, 2025 5:45 PM;Jan 13, 2025 6:00 PM;254.00;254.00;0.00
Jan 13, 2025 6:00 PM;Jan 13, 2025 6:15 PM;246.00;246.00;0.00
Jan 13, 2025 6:15 PM;Jan 13, 2025 6:30 PM;240.00;240.00;0.00
Jan 13, 2025 6:30 PM;Jan 13, 2025 6:45 PM;234.00;234.00;0.00
Jan 13, 2025 6:45 PM;Jan 13, 2025 7:00 PM;228.00;228.00;0.00
Jan 13, 2025 7:00 PM;Jan 13, 2025 7:15 PM;221.00;221.00;0.00
Jan 13, 2025 7:15 PM;Jan 13, 2025 7:30 PM;214.00;214.00;0.00
Jan 13, 2025 7:30 PM;Jan 13, 2025 7:45 PM;206.00;206.00;0.00
Jan 13, 2025 7:45 PM;Jan 13, 2025 8:00 PM;198.00;198.00;0.00
Jan 13, 2025 8:00 PM;Jan 13, 2025 8:15 PM;191.00;191.00;0.00
Jan 13, 2025 8:15 PM;Jan 13, 2025 8:30 PM;185.00;185.00;0.00
Jan 13, 2025 8:30 PM;Jan 13, 2025 8:45 PM;178.00;178.00;0.00
Jan 13, 2025 8:45 PM;Jan 13, 2025 9:00 PM;172.00;172.00;0.00
Jan 13, 2025 9:00 PM;Jan 13, 2025 9:15 PM;165.00;165.00;0.00
Jan 13, 2025 9:15 PM;Jan 13, 2025 9:30 PM;156.00;156.00;0.00
Jan 13, 2025 9:30 PM;Jan 13, 2025 9:45 PM;147.00;147.00;0.00
Jan 13, 2025 9:45 PM;Jan 13, 2025 10:00 PM;139.00;139.00;0.00
Jan 13, 2025 10:00 PM;Jan 13, 2025 10:15 PM;131.00;131.00;0.00
Jan 13, 2025 10:15 PM;Jan 13, 2025 10:30 PM;124.00;124.00;0.00
Jan 13, 2025 10:30 PM;Jan 13, 2025 10:45 PM;117.00;117.00;0.00
Jan 13, 2025 10:45 PM;Jan 13, 2025 11:00 PM;110.00;110.00;0.00
Jan 13, 2025 11:00 PM;Jan 13, 2025 11:15 PM;105.00;105.00;0.00
Jan 13, 2025 11:15 PM;Jan 13, 2025 11:30 PM;103.00;103.00;0.00
Jan 13, 2025 11:30 PM;Jan 13, 2025 11:45 PM;102.00;102.00;0.00
Jan 13, 2025 11:45 PM;Jan 14, 2025 12:00 AM;100.00;100.00;0.00
Jan 14, 2025 12:00 AM;Jan 14, 2025 12:15 AM;83.00;83.00;0.00
Jan 14, 2025 12:15 AM;Jan 14, 2025 12:30 AM;81.00;81.00;0.00
Jan 14, 2025 12:30 AM;Jan 14, 2025 12:45 AM;74.00;74.00;0.00
Jan 14, 2025 12:45 AM;Jan 14, 2025 1:00 AM;72.00;72.00;0.00
Jan 14, 2025 1:00 AM;Jan 14, 2025 1:15 AM;69.00;69.00;0.00
Jan 14, 2025 1:15 AM;Jan 14, 2025 1:30 AM;65.00;65.00;0.00
Jan 14, 2025 1:30 AM;Jan 14, 2025 1:45 AM;60.00;60.00;0.00
Jan 14, 2025 1:45 AM;Jan 14, 2025 2:00 AM;57.00;57.00;0.00
Jan 14, 2025 2:00 AM;Jan 14, 2025 2:15 AM;53.00;53.00;0.00
Jan 14, 2025 2:15 AM;Jan 14, 2025 2:30 AM;50.00;50.00;0.00
Jan 14, 2025 2:30 AM;Jan 14, 2025 2:45 AM;46.00;46.00;0.00
Jan 14, 2025 2:45 AM;Jan 14, 2025 3:00 AM;43.00;43.00;0.00
Jan 14, 2025 3:00 AM;Jan 14, 2025 3:15 AM;41.00;41.00;0.00
Jan 14, 2025 3:15 AM;Jan 14, 2025 3:30 AM;39.00;39.00;0.00
Jan 14, 2025 3:30 AM;Jan 14, 2025 3:45 AM;38.00;38.00;0.00
Jan 14, 2025 3:45 AM;Jan 14, 2025 4:00 AM;36.00;36.00;0.00
Jan 14, 2025 4:00 AM;Jan 14, 2025 4:15 AM;35.00;35.00;0.00
Jan 14, 2025 4:15 AM;Jan 14, 2025 4:30 AM;33.00;33.00;0.00
Jan 14, 2025 4:30 AM;Jan 14, 2025 4:45 AM;32.00;32.00;0.00
Jan 14, 2025 4:45 AM;Jan 14, 2025 5:00 AM;30.00;30.00;0.00
Jan 14, 2025 5:00 AM;Jan 14, 2025 5:15 AM;29.00;29.00;0.00
Jan 14, 2025 5:15 AM;Jan 14, 2025 5:30 AM;28.00;28.00;0.00
Jan 14, 2025 5:30 AM;Jan 14, 2025 5:45 AM;28.00;28.00;0.00
Jan 14, 2025 5:45 AM;Jan 14, 2025 6:00 AM;27.00;27.00;0.00
Jan 14, 2025 6:00 AM;Jan 14, 2025 6:15 AM;26.00;26.00;0.00
Jan 14, 2025 6:15 AM;Jan 14, 2025 6:30 AM;25.00;25.00;0.00
Jan 14, 2025 6:30 AM;Jan 14, 2025 6:45 AM;23.00;23.00;0.00
Jan 14, 2025 6:45 AM;Jan 14, 2025 7:00 AM;22.00;22.00;0.00
Jan 14, 2025 7:00 AM;Jan 14, 2025 7:15 AM;21.00;21.00;0.00
Jan 14, 2025 7:15 AM;Jan 14, 2025 7:30 AM;20.00;20.00;0.00
Jan 14, 2025 7:30 AM;Jan 14, 2025 7:45 AM;19.00;19.00;0.00
Jan 14, 2025 7:45 AM;Jan 14, 2025 8:00 AM;26.00;18.00;8.00
Jan 14, 2025 8:00 AM;Jan 14, 2025 8:15 AM;38.00;17.00;21.00
Jan 14, 2025 8:15 AM;Jan 14, 2025 8:30 AM;52.00;16.00;36.00
Jan 14, 2025 8:30 AM;Jan 14, 2025 8:45 AM;66.00;15.00;51.00
Jan 14, 2025 8:45 AM;Jan 14, 2025 9:00 AM;83.00;14.00;69.00
Jan 14, 2025 9:00 AM;Jan 14, 2025 9:15 AM;134.00;13.00;121.00
Jan 14, 2025 9:15 AM;Jan 14, 2025 9:30 AM;194.00;12.00;182.00
Jan 14, 2025 9:30 AM;Jan 14, 2025 9:45 AM;198.00;11.00;187.00
Jan 14, 2025 9:45 AM;Jan 14, 2025 10:00 AM;207.00;10.00;197.00
Jan 14, 2025 10:00 AM;Jan 14, 2025 10:15 AM;223.00;9.00;214.00
Jan 14, 2025 10:15 AM;Jan 14, 2025 10:30 AM;243.00;8.00;235.00
Jan 14, 2025 10:30 AM;Jan 14, 2025 10:45 AM;257.00;8.00;249.00
Jan 14, 2025 10:45 AM;Jan 14, 2025 11:00 AM;264.00;7.00;257.00
Jan 14, 2025 11:00 AM;Jan 14, 2025 11:15 AM;277.00;6.00;271.00
Jan 14, 2025 11:15 AM;Jan 14, 2025 11:30 AM;295.00;6.00;289.00
Jan 14, 2025 11:30 AM;Jan 14, 2025 11:45 AM;302.00;5.00;297.00
Jan 14, 2025 11:45 AM;Jan 14, 2025 12:00 PM;300.00;5.00;295.00
Jan 14, 2025 12:00 PM;Jan 14, 2025 12:15 PM;301.00;4.00;297.00
Jan 14, 2025 12:15 PM;Jan 14, 2025 12:30 PM;308.00;4.00;304.00
Jan 14, 2025 12:30 PM;Jan 14, 2025 12:45 PM;305.00;4.00;301.00
Jan 14, 2025 12:45 PM;Jan 14, 2025 1:00 PM;291.00;4.00;287.00
Jan 14, 2025 1:00 PM;Jan 14, 2025 1:15 PM;280.00;4.00;276.00
Jan 14, 2025 1:15 PM;Jan 14, 2025 1:30 PM;273.00;4.00;269.00
Jan 14, 2025 1:30 PM;Jan 14, 2025 1:45 PM;257.00;4.00;253.00
Jan 14, 2025 1:45 PM;Jan 14, 2025 2:00 PM;233.00;4.00;229.00
Jan 14, 2025 2:00 PM;Jan 14, 2025 2:15 PM;209.00;4.00;205.00
Jan 14, 2025 2:15 PM;Jan 14, 2025 2:30 PM;188.00;4.00;184.00
Jan 14, 2025 2:30 PM;Jan 14, 2025 2:45 PM;165.00;4.00;161.00
Jan 14, 2025 2:45 PM;Jan 14, 2025 3:00 PM;140.00;4.00;136.00
Jan 14, 2025 3:00 PM;Jan 14, 2025 3:15 PM;116.00;5.00;111.00
Jan 14, 2025 3:15 PM;Jan 14, 2025 3:30 PM;93.00;5.00;88.00
Jan 14, 2025 3:30 PM;Jan 14, 2025 3:45 PM;79.00;6.00;73.00
Jan 14, 2025 3:45 PM;Jan 14, 2025 4:00 PM;66.00;6.00;60.00
Jan 14, 2025 4:00 PM;Jan 14, 2025 4:15 PM;53.00;6.00;47.00
Jan 14, 2025 4:15 PM;Jan 14, 2025 4:30 PM;39.00;7.00;32.00
Jan 14, 2025 4:30 PM;Jan 14, 2025 4:45 PM;15.00;8.00;7.00
Jan 14, 2025 4:45 PM;Jan 14, 2025 5:00 PM;8.00;8.00;0.00
Jan 14, 2025 5:00 PM;Jan 14, 2025 5:15 PM;9.00;9.00;0.00
Jan 14, 2025 5:15 PM;Jan 14, 2025 5:30 PM;11.00;11.00;0.00
Jan 14, 2025 5:30 PM;Jan 14, 2025 5:45 PM;12.00;12.00;0.00
Jan 14, 2025 5:45 PM;Jan 14, 2025 6:00 PM;14.00;14.00;0.00
Jan 14, 2025 6:00 PM;Jan 14, 2025 6:15 PM;15.00;15.00;0.00
Jan 14, 2025 6:15 PM;Jan 14, 2025 6:30 PM;18.00;18.00;0.00
Jan 14, 2025 6:30 PM;Jan 14, 2025 6:45 PM;21.00;21.00;0.00
Jan 14, 2025 6:45 PM;Jan 14, 2025 7:00 PM;24.00;24.00;0.00
Jan 14, 2025 7:00 PM;Jan 14, 2025 7:15 PM;27.00;27.00;0.00
Jan 14, 2025 7:15 PM;Jan 14, 2025 7:30 PM;30.00;30.00;0.00
Jan 14, 2025 7:30 PM;Jan 14, 2025 7:45 PM;33.00;33.00;0.00
Jan 14, 2025 7:45 PM;Jan 14, 2025 8:00 PM;36.00;36.00;0.00
Jan 14, 2025 8:00 PM;Jan 14, 2025 8:15 PM;39.00;39.00;0.00
Jan 14, 2025 8:15 PM;Jan 14, 2025 8:30 PM;42.00;42.00;0.00
Jan 14, 2025 8:30 PM;Jan 14, 2025 8:45 PM;44.00;44.00;0.00
Jan 14, 2025 8:45 PM;Jan 14, 2025 9:00 PM;46.00;46.00;0.00
Jan 14, 2025 9:00 PM;Jan 14, 2025 9:15 PM;49.00;49.00;0.00
Jan 14, 2025 9:15 PM;Jan 14, 2025 9:30 PM;51.00;51.00;0.00
Jan 14, 2025 9:30 PM;Jan 14, 2025 9:45 PM;54.00;54.00;0.00
Jan 14, 2025 9:45 PM;Jan 14, 2025 10:00 PM;57.00;57.00;0.00
Jan 14, 2025 10:00 PM;Jan 14, 2025 10:15 PM;60.00;60.00;0.00
Jan 14, 2025 10:15 PM;Jan 14, 2025 10:30 PM;64.00;64.00;0.00
Jan 14, 2025 10:30 PM;Jan 14, 2025 10:45 PM;68.00;68.00;0.00
Jan 14, 2025 10:45 PM;Jan 14, 2025 11:00 PM;71.00;71.00;0.00
Jan 14, 2025 11:00 PM;Jan 14, 2025 11:15 PM;75.00;75.00;0.00
Jan 14, 2025 11:15 PM;Jan 14, 2025 11:30 PM;78.00;78.00;0.00
Jan 14, 2025 11:30 PM;Jan 14, 2025 11:45 PM;82.00;82.00;0.00
Jan 14, 2025 11:45 PM;Jan 15, 2025 12:00 AM;85.00;85.00;0.00
Jan 15, 2025 12:00 AM;Jan 15, 2025 12:15 AM;92.00;92.00;0.00
Jan 15, 2025 12:15 AM;Jan 15, 2025 12:30 AM;94.00;94.00;0.00
Jan 15, 2025 12:30 AM;Jan 15, 2025 12:45 AM;96.00;96.00;0.00
Jan 15, 2025 12:45 AM;Jan 15, 2025 1:00 AM;97.00;97.00;0.00
Jan 15, 2025 1:00 AM;Jan 15, 2025 1:15 AM;98.00;98.00;0.00
Jan 15, 2025 1:15 AM;Jan 15, 2025 1:30 AM;99.00;99.00;0.00
Jan 15, 2025 1:30 AM;Jan 15, 2025 1:45 AM;100.00;100.00;0.00
Jan 15, 2025 1:45 AM;Jan 15, 2025 2:00 AM;101.00;101.00;0.00
Jan 15, 2025 2:00 AM;Jan 15, 2025 2:15 AM;103.00;103.00;0.00
